id,keyword,location,text,target,urgency,processed_text,keyword_feature,location_feature
10991,whirlwind,"Manchester, England",Well that was a whirlwind... https://t.co/iCoGOzgpfH,1,low,well that was a whirlwind    https   t co icogozgpfh,LOW_whirlwind,normal_location
10992,whirlwind,Switzerland,"Ready for a whirlwind adventure? Miles, Alice &amp; Joe Hadwin are forced to go on the run when their parents are arrested. Fier…",0,low,ready for a whirlwind adventure  miles  alice  amp  joe hadwin are forced to go on the run when their parents are arrested  fier,LOW_whirlwind,normal_location
10993,whirlwind,Hiding under Juri's blanket,"Aww thanks Melay! 💗 I think I went a bit overboard though, gonna tone it down for future edits 😂",0,low,aww thanks melay    i think i went a bit overboard though  gonna tone it down for future edits,LOW_whirlwind,normal_location
10994,whirlwind,"Victoria Road, Louth, LN11 0BX","New London Opera Group are here for their Spring Concert: Waltz Your Worries Away, a whirlwind tour of Viennese Op… https://t.co/dw4wVgZQ7T",0,low,new london opera group are here for their spring concert  waltz your worries away  a whirlwind tour of viennese op  https   t co dw wvgzq t,LOW_whirlwind,normal_location
10995,whirlwind,,— the love island sm au after countless failed relationships and break ups after break ups louis &amp; harry decide to go i…,0,low,the love island sm au after countless failed relationships and break ups after break ups louis  amp  harry decide to go i,LOW_whirlwind,no_location
10996,whirlwind,,"Oh darling, hitting six geese isn't charming – before hitting his mixtape isn't a whirlwind.",0,low,oh darling  hitting six geese isn t charming   before hitting his mixtape isn t a whirlwind,LOW_whirlwind,no_location
10997,whirlwind,In the aburokyi,If you're at this point it's too late. Get ready for the whirlwind. https://t.co/1mkUXrne2R,1,low,if you re at this point it s too late  get ready for the whirlwind  https   t co  mkuxrne r,LOW_whirlwind,normal_location
10998,whirlwind,"London, England","Why does he keep trying this 'comic' Churchillian pose and speech patterns, the man is a j… https://t.co/xXnlxmUg6Z",1,low,why does he keep trying this  comic  churchillian pose and speech patterns  the man is a j  https   t co xxnlxmug z,LOW_whirlwind,normal_location
10999,whirlwind,Lucky Landing,Ok Whirlwind,1,low,ok whirlwind,LOW_whirlwind,normal_location
11000,whirlwind,"Oregon, USA","When Jamal Adamson, Quincy Chen, &amp; Moises Santiago journey to The City of Need to retrieve Angel, it’s a whirlwind 🌪#ActionAd…",0,low,when jamal adamson  quincy chen   amp  moises santiago journey to the city of need to retrieve angel  it s a whirlwind   actionad,LOW_whirlwind,normal_location
11001,whirlwind,,"When Jamal Adamson, Quincy Chen, &amp; Moises Santiago journey to The City of Need to retrieve Angel, it’s a whirlwind… https://t.co/dSma3dIZ5C",0,low,when jamal adamson  quincy chen   amp  moises santiago journey to the city of need to retrieve angel  it s a whirlwind  https   t co dsma diz c,LOW_whirlwind,no_location
11002,whirlwind,,Whirlwind,1,low,whirlwind,LOW_whirlwind,no_location
11003,whirlwind,,Bit of a whirlwind tour of the PDX area adult theater / arcade scene this weekend...! And it's not quite over yet. Than…,0,low,bit of a whirlwind tour of the pdx area adult theater   arcade scene this weekend     and it s not quite over yet  than,LOW_whirlwind,no_location
11004,whirlwind,"England, United Kingdom",PARALLEL-dir #FeatureFilm A whirlwind romance with a killer twist! To watch CLICK HERE=&gt; https://t.co/Rfcfi…,0,low,parallel dir  featurefilm a whirlwind romance with a killer twist  to watch click here  gt  https   t co rfcfi,LOW_whirlwind,normal_location
11005,whirlwind,"pas ici, ni là... #Graou 🐻",#PatchTuesday #crypt32.dll We’re just missing the information if we have to patch first the servers (IIS exposed) or the wo…,0,low,patchtuesday  crypt   dll we re just missing the information if we have to patch first the servers  iis exposed  or the wo,LOW_whirlwind,normal_location
11006,whirlwind,,"#BBINonsense,citizens are supposed to read and understand,consult nationally,now here our president appoints committee. Why…",0,low,bbinonsense citizens are supposed to read and understand consult nationally now here our president appoints committee  why,LOW_whirlwind,no_location
11007,whirlwind,Carlisle,Whirlwind 48 hours for Branthwaite. Potential transfer that nobody on the board/coaching staff knew anything about… https://t.co/4Y8Hz24yJj,1,low,whirlwind    hours for branthwaite  potential transfer that nobody on the board coaching staff knew anything about  https   t co  y hz  yjj,LOW_whirlwind,normal_location
11008,whirlwind,,"Oh darling, being a husky is fattening – but hitting him is a whirlwind.",0,low,oh darling  being a husky is fattening   but hitting him is a whirlwind,LOW_whirlwind,no_location
11009,whirlwind,,Just as Bomber Harris predicted. They sowed the seeds and will reap the whirlwind.,0,low,just as bomber harris predicted  they sowed the seeds and will reap the whirlwind,LOW_whirlwind,no_location
11010,whirlwind,,#PatchTuesday #crypt32.dll We’re just missing the information if we have to patch first the servers (IIS exposed) o… https://t.co/KtEr4wTxul,0,low,patchtuesday  crypt   dll we re just missing the information if we have to patch first the servers  iis exposed  o  https   t co kter wtxul,LOW_whirlwind,no_location
11011,whirlwind,"Georgia, USA",that’s definitely a whirlwind of emotions,0,low,that s definitely a whirlwind of emotions,LOW_whirlwind,normal_location
11012,wild%20fires,"Florida, USA",Because of the major fires in Australia the local Air Force has begun to air drop vegetables for wild animals. Animals are…,1,medium,because of the major fires in australia the local air force has begun to air drop vegetables for wild animals  animals are,MED_wild_fires,high_risk_location
11013,wild%20fires,Oklahoma,Koala Who Burned All 4 Paws In Fires Is So Happy To Finally Be Safe https://t.co/S4FuopbbZ9,0,low,koala who burned all   paws in fires is so happy to finally be safe https   t co s fuopbbz,MED_wild_fires,normal_location
11014,wild%20fires,"Nebraska, USA","Heartbreaking 💔 On one side of the world we have ice melting like never before, on another we have wild, out of control fires…",1,medium,heartbreaking   on one side of the world we have ice melting like never before  on another we have wild  out of control fires,MED_wild_fires,normal_location
11015,wild%20fires,Victoria,Agreed- but I so wish it hadn’t taken apocalyptic wild fires &amp; the deaths of…,0,low,agreed  but i so wish it hadn t taken apocalyptic wild fires  amp  the deaths of,MED_wild_fires,normal_location
11016,wild%20fires,"Global Citizen. NYC, L.A. etc,","An estimated 2 million hectares of land burnt , a size of a small country , from horror to hope animals devastated from…",1,low,an estimated   million hectares of land burnt   a size of a small country   from horror to hope animals devastated from,MED_wild_fires,normal_location
11017,wild%20fires,"Coeur d'Alene, ID",ATTENTION TO ALL FANS: if you guys want to buy his koala merch you can at ---&gt;https://t.co/GMdKv4Bg3j o… https://t.co/AIdKOdAOjY,0,low,attention to all fans  if you guys want to buy his koala merch you can at     gt https   t co gmdkv bg j o  https   t co aidkodaojy,MED_wild_fires,normal_location
11018,wild%20fires,bts day6 TS redvelvet the🥀,OK so I know you're trying to be shady like but the wild fires aren't soemthing to joke about to get a fe…,0,low,ok so i know you re trying to be shady like but the wild fires aren t soemthing to joke about to get a fe,MED_wild_fires,normal_location
11019,wild%20fires,"Los Angeles, CA",I don't have a SoundCloud but here's an article with lots of ways you can donate to help the people and wildlife of Australia…,0,low,i don t have a soundcloud but here s an article with lots of ways you can donate to help the people and wildlife of australia,MED_wild_fires,normal_location
11020,wild%20fires,PUNE. MAHARASHTRA. INDIA.,Australia Bush 🔥 Wild Fires. https://t.co/rcrANcPHsx,1,medium,australia bush   wild fires  https   t co rcrancphsx,MED_wild_fires,high_risk_location
11021,wild%20fires,,[UCC] BTS V's Fans join hands with charities to help Australia fight bush fires #PrayForAustralia https://t.co/BNh6iCOL4r http…,0,low,ucc  bts v s fans join hands with charities to help australia fight bush fires  prayforaustralia https   t co bnh icol r http,MED_wild_fires,no_location
11022,wild%20fires,,Amazing commission of my boy Avoozl as part of 's donation drive for the Australlian wild fires! https://t.co/…,0,low,amazing commission of my boy avoozl as part of  s donation drive for the australlian wild fires  https   t co,MED_wild_fires,no_location
11023,wild%20fires,"Ontario, CA",If your in a position to help please visit these websites and. Consider donating. B…,0,low,if your in a position to help please visit these websites and  consider donating  b,MED_wild_fires,normal_location
11024,wild%20fires,"South , Mexifornia",I would say physically ignited is more the problem than natural wild fires and… https://t.co/sseg3o9osI,0,low,i would say physically ignited is more the problem than natural wild fires and  https   t co sseg o osi,MED_wild_fires,normal_location
11025,wild%20fires,,"Jeff Bezos gave $690,000 to wild fires in Australia, and has 116.7 billion dollars. To put this into perspective, my boyfrien…",0,low,jeff bezos gave          to wild fires in australia  and has       billion dollars  to put this into perspective  my boyfrien,MED_wild_fires,no_location
11026,wild%20fires,"Sydney, Australia","“When people talk ab these fires,they speak of being overwhelmed by the enormity of the devastation.We don’t have t… https://t.co/tZZTI4GOLj",0,low,when people talk ab these fires they speak of being overwhelmed by the enormity of the devastation we don t have t  https   t co tzzti golj,MED_wild_fires,normal_location
11027,wild%20fires,"Johnston, SC",Koala Who Burned All 4 Paws In Fires Is So Happy To Finally Be Safe https://t.co/1PLdtHO28k,0,low,koala who burned all   paws in fires is so happy to finally be safe https   t co  pldtho  k,MED_wild_fires,normal_location
11028,wild%20fires,,Kangaroo Island Micah Lovegrove captured this footage of singed sheep wandering amid a herd of carcasses killed by devasta…,1,low,kangaroo island micah lovegrove captured this footage of singed sheep wandering amid a herd of carcasses killed by devasta,MED_wild_fires,no_location
11029,wild%20fires,,united nations chargeing the war name dessert storm as last name storms and dry land in australia was planned to ha… https://t.co/W0ZNbkLoCZ,0,low,united nations chargeing the war name dessert storm as last name storms and dry land in australia was planned to ha  https   t co w znbklocz,MED_wild_fires,no_location
11030,wild%20fires,,The animals affected by Australia wild fires will need lots of help. They are coming out of the bushes looking for fo…,0,low,the animals affected by australia wild fires will need lots of help  they are coming out of the bushes looking for fo,MED_wild_fires,no_location
11031,wild%20fires,,These idiots on GMB are still on about climate change has started the wild fires in Australia why don’t they tell t… https://t.co/W9Vg5OHFK2,0,low,these idiots on gmb are still on about climate change has started the wild fires in australia why don t they tell t  https   t co w vg ohfk,MED_wild_fires,no_location
11032,wild%20fires,,"Jo began her journey heading North yesterday, stopping off in the Buchan area. The landscape here, like elsewhere across Aus…",0,low,jo began her journey heading north yesterday  stopping off in the buchan area  the landscape here  like elsewhere across aus,MED_wild_fires,no_location
11033,wild%20fires,North Yorkshire,"Doing what I can. Been left heart broken by the news over the past week from the horrific Australian wild fires, 100%…",0,low,doing what i can  been left heart broken by the news over the past week from the horrific australian wild fires,MED_wild_fires,normal_location
11034,wild%20fires,North America,We should be at a point where drones can deliver water to fire fighters and food to animals on wild fires around th… https://t.co/EuXcHHGSgC,0,low,we should be at a point where drones can deliver water to fire fighters and food to animals on wild fires around th  https   t co euxchhgsgc,MED_wild_fires,normal_location
11035,wild%20fires,,I heard about 's tiny shriveled peen too! I think that it's so petty and mean to… https://t.co/UW5hpGdMhb,0,low,i heard about  s tiny shriveled peen too  i think that it s so petty and mean to  https   t co uw hpgdmhb,MED_wild_fires,no_location
11036,wild%20fires,"Tempe, AZ","Jeff Bezos gave $690,000 to wild fires in Australia, and has 116.7 billion dollars. To put this into perspective, m… https://t.co/21Z7lOkEC4",0,low,jeff bezos gave          to wild fires in australia  and has       billion dollars  to put this into perspective  m  https   t co   z lokec,MED_wild_fires,normal_location
11037,wild%20fires,"San Antonio, TX",👀👀👀 donate the funds to the Australia wild fires,0,low,donate the funds to the australia wild fires,MED_wild_fires,normal_location
11038,wild%20fires,"Espoo, Finland",Summer fun needs to be redefined. Two years ago there were wide wild fires in Scandinavia and around… https://t.co/lO1lgLUW9e,1,medium,summer fun needs to be redefined  two years ago there were wide wild fires in scandinavia and around  https   t co lo lgluw e,MED_wild_fires,normal_location
11039,wild%20fires,,The fact that it's 'complicated' tells me greedy money grabbing politicians are muddying what is a simple… https://t.co/TATHnmgakH,0,low,the fact that it s  complicated  tells me greedy money grabbing politicians are muddying what is a simple  https   t co tathnmgakh,MED_wild_fires,no_location
11040,wild%20fires,,PSA: San Antonio this tattoo shop is raising money for the animal in the Australia wild fires. Make sure you go get one!!!❤️🥺…,0,low,psa  san antonio this tattoo shop is raising money for the animal in the australia wild fires  make sure you go get one,MED_wild_fires,no_location
11041,wild%20fires,Australia,"I get you thinking like that but if you think just for a minute, h… https://t.co/ejUYUQtgYE",0,low,i get you thinking like that but if you think just for a minute  h  https   t co ejuyuqtgye,MED_wild_fires,normal_location
11042,wild%20fires,,Expelled Australian Rugby Player Apostle Israel Falou Still Blaming The Gays For The Bush Fires. His F**king God Mu… https://t.co/x6UkDVyeEM,0,low,expelled australian rugby player apostle israel falou still blaming the gays for the bush fires  his f  king god mu  https   t co x ukdvyeem,MED_wild_fires,no_location
11043,wild%20fires,,Turns out Australia isn’t blazing because of climate change. It’s blazing because a vast amount of arsonist started the…,1,low,turns out australia isn t blazing because of climate change  it s blazing because a vast amount of arsonist started the,MED_wild_fires,no_location
11044,wild%20fires,,FIRES GONE WILD... THEY KNOW WHOSE RESPONSIBLE FOR FIRES. SOROS &amp; BRATS SET UP. UNFAIR AND UNBALANCED. TESLA THEY… https://t.co/TkPUWDfk5b,1,high,fires gone wild    they know whose responsible for fires  soros  amp  brats set up  unfair and unbalanced  tesla they  https   t co tkpuwdfk b,MED_wild_fires,no_location
11045,wild%20fires,,What could he have done differently?! I'm not saying he was right or wrong BUT in order to do better next…,1,low,what could he have done differently   i m not saying he was right or wrong but in order to do better next,MED_wild_fires,no_location
11046,wild%20fires,Oklahoma,"There's method to the madness with the California wild fires. Instead of foreclosures in mass, creating a situation… https://t.co/hyZEBMAXyk",1,medium,there s method to the madness with the california wild fires  instead of foreclosures in mass  creating a situation  https   t co hyzebmaxyk,MED_wild_fires,normal_location
11047,wild%20fires,"New York, NY ",Wild Fires,1,medium,wild fires,MED_wild_fires,normal_location
11048,wild%20fires,Canada,I’m not sure why this concept is so hard for some people to understand. Isis directs terrorists to use wild/forest fire…,1,medium,i m not sure why this concept is so hard for some people to understand  isis directs terrorists to use wild forest fire,MED_wild_fires,normal_location
11049,wild%20fires,,Earthquake in Puerto Rico. Volcano erupts in the Philippines. Wild fires in Australia. Wake up people,1,medium,earthquake in puerto rico  volcano erupts in the philippines  wild fires in australia  wake up people,MED_wild_fires,no_location
11050,wild%20fires,,"we had pretty wild fire here on #brazil , and im hoping this fires on australia come to an end #FighttheFires",1,medium,we had pretty wild fire here on  brazil   and im hoping this fires on australia come to an end  fightthefires,MED_wild_fires,no_location
11051,wild%20fires,,"Volcanic eruptions have been happening for 100s of million years, so have wild fires, so… https://t.co/e6svHogxWW",1,medium,volcanic eruptions have been happening for    s of million years  so have wild fires  so  https   t co e svhogxww,MED_wild_fires,no_location
11052,wild%20fires,"Geneva, Switzerland","In #Australia, #RetailSales improved significantly. Contributors: (i)Tax setoff, (ii) positive real wage growth The wild…",0,low,in  australia   retailsales improved significantly  contributors   i tax setoff   ii  positive real wage growth the wild,MED_wild_fires,normal_location
11053,wild%20fires,,"Australia brought back during a dark time in his rehab from injury. Now, he's doing what he can to help return the…",1,high,australia brought back during a dark time in his rehab from injury  now  he s doing what he can to help return the,MED_wild_fires,no_location
11054,wild%20fires,,Praying for the people and animals of Australia during these horrible wild fires.,1,medium,praying for the people and animals of australia during these horrible wild fires,MED_wild_fires,no_location
11055,wild%20fires,Wurundjeri land,Agreed- but I so wish it hadn’t taken apocalyptic wild fires &amp; the death… https://t.co/CDg4vPdxms,1,medium,agreed  but i so wish it hadn t taken apocalyptic wild fires  amp  the death  https   t co cdg vpdxms,MED_wild_fires,normal_location
11056,wild%20fires,,"Over 12 million acres. Over 1,400 homes. At least 23 dead. More than half a billion wild animals lost... so heartbreaking w…",1,medium,over    million acres  over       homes  at least    dead  more than half a billion wild animals lost    so heartbreaking w,MED_wild_fires,no_location
11057,wildfire,"England, United Kingdom",A rescue operation organized by a local family on Kangaroo Island transported injured koalas from areas devastated by bushfires. T…,1,high,a rescue operation organized by a local family on kangaroo island transported injured koalas from areas devastated by bushfires  t,MED_wildfire,normal_location
11058,wildfire,Madrid,"Jeff Bezos Gets Slammed for Meager 690,000 Donation to Australian Wildfire Crisis https://t.co/RdI7Qcanlg",0,low,jeff bezos gets slammed for meager         donation to australian wildfire crisis https   t co rdi qcanlg,MED_wildfire,normal_location
11059,wildfire,"Lakeport, CA 95453",‘Outrageous.’ Officials furious that FEMA seeks money from California wildfire victims. Reporting with https://…,1,medium,outrageous   officials furious that fema seeks money from california wildfire victims  reporting with https,MED_wildfire,normal_location
11060,wildfire,United States,Australia’s koala population has taken such an “extraordinary hit” from the wildfires sweeping the country https://t.co/cT7h…,1,medium,australia s koala population has taken such an  extraordinary hit  from the wildfires sweeping the country https   t co ct h,MED_wildfire,normal_location
11061,wildfire,धरती मां की गोद में,Non veg people have no right to show compassion towards animals who suffered in Australian wildfire 🙏🏼,0,low,non veg people have no right to show compassion towards animals who suffered in australian wildfire,MED_wildfire,normal_location
11062,wildfire,Transgender,"""You don't bring Wildfire into your home and expect it to stay in the fireplace."" - #Loki, The Gospel of Loki, Joanne M. H…",0,low,you don t bring wildfire into your home and expect it to stay in the fireplace      loki  the gospel of loki  joanne m  h,MED_wildfire,normal_location
11063,wildfire,The European Union (EU),The business impact of Australia’s wildfires is starting to sink in https://t.co/9vtOkOJlCn (#RT),0,low,the business impact of australia s wildfires is starting to sink in https   t co  vtokojlcn   rt,MED_wildfire,normal_location
11064,wildfire,,🎁AWP | Wildfire FT (€64)🎁 #CSGOGiveaway To win: ✅Retweet + Follow me ✅Tag 2 Friends ✅Like &amp; Comment on vid: https://t.co/FRK…,0,low,awp   wildfire ft         csgogiveaway to win   retweet   follow me  tag   friends  like  amp  comment on vid  https   t co frk,MED_wildfire,no_location
11065,wildfire,Raincouver,Be relentless in your pursuit of that which steals your heart even as the body lays at night. Be ruthless in your… https://t.co/UuLp24mXor,0,low,be relentless in your pursuit of that which steals your heart even as the body lays at night  be ruthless in your  https   t co uulp  mxor,MED_wildfire,normal_location
11066,wildfire,"New York, NY","Climate change increases the risk of wildfires, confirms new review: Physorg https://t.co/RWCFKWYCBe MORE w/ EcoSe… https://t.co/bsXeIRBjqm",0,low,climate change increases the risk of wildfires  confirms new review  physorg https   t co rwcfkwycbe more w  ecose  https   t co bsxeirbjqm,MED_wildfire,normal_location
11067,wildfire,,Girls: omg I’m appalled after seeing the condition of these animals after the Australian wildfire oh god plz save them…,1,medium,girls  omg i m appalled after seeing the condition of these animals after the australian wildfire oh god plz save them,MED_wildfire,no_location
11068,wildfire,🇨🇦❤️          🛑NO DMs❗️,🐨 Australia’s koala population has taken such an “extraordinary hit” from the wildfires that it could be classified as endange…,1,medium,australia s koala population has taken such an  extraordinary hit  from the wildfires that it could be classified as endange,MED_wildfire,normal_location
11069,wildfire,England,The Australia wildfire relief is getting a huge boost from right now https://t.co/cawKzaTqmb,0,low,the australia wildfire relief is getting a huge boost from right now https   t co cawkzatqmb,MED_wildfire,normal_location
11070,wildfire,Kabi Kabi land. Queensland.,"New growth on Wollemi Pine (Wollemia nobilis) in my collection. My plants were subjected to wildfire on December 15th, 201…",0,low,new growth on wollemi pine  wollemia nobilis  in my collection  my plants were subjected to wildfire on december   th,MED_wildfire,normal_location
11071,wildfire,"Cloudsdale,Equestria Zone",Call of Duty: Modern Warfare's Outback Pack profits will be used for Australian wildfire relief https://t.co/uck7uVqAcL https:…,0,low,call of duty  modern warfare s outback pack profits will be used for australian wildfire relief https   t co uck uvqacl https,MED_wildfire,normal_location
11072,wildfire,Planet Earth,Today publishes its first Rapid Response Review on #wildfire risks https://t.co/n1aEo0Elos **All** 57 sc…,0,low,today publishes its first rapid response review on  wildfire risks https   t co n aeo elos   all      sc,MED_wildfire,normal_location
11073,wildfire,,Future #wildfire risks grow with each added degree. To minimise growth in fire risk we must in fire risk we must stabilise…,0,low,future  wildfire risks grow with each added degree  to minimise growth in fire risk we must in fire risk we must stabilise,MED_wildfire,no_location
11074,wildfire,,cool. now respond to the actual argument at hand,0,low,cool  now respond to the actual argument at hand,MED_wildfire,no_location
11075,wildfire,,Visual map of the papers supporting the risk of wildfire. Watch this space! https://t.co/n54ME4MlC1,0,low,visual map of the papers supporting the risk of wildfire  watch this space  https   t co n  me mlc,MED_wildfire,no_location
11076,wildfire,Hell,"Parkway Drive Donated $34,000 to Australian Wildfire Relief : https://t.co/ffKKglU5tr",0,low,parkway drive donated         to australian wildfire relief   https   t co ffkkglu tr,MED_wildfire,normal_location
11077,wildfire,Danmark,Drawings are not people.,0,low,drawings are not people,MED_wildfire,normal_location
11078,wildfire,Bangladesh,"Entrepreneur: Jeff Bezos Gets Slammed for Meager 690,000 Donation to Australian Wildfire Crisis https://t.co/Y5os3u2p9J",0,low,entrepreneur  jeff bezos gets slammed for meager         donation to australian wildfire crisis https   t co y os u p j,MED_wildfire,normal_location
11079,wildfire,"Fort Hood, TX",🐨 Australia’s koala population has taken such an “extraordinary hit” from the wildfires that it could be classifie… https://t.co/m8vMMlO32n,1,medium,australia s koala population has taken such an  extraordinary hit  from the wildfires that it could be classifie  https   t co m vmmlo  n,MED_wildfire,normal_location
11080,wildfire,"Arizona City, AZ",You can do better': Jeff Bezos ripped for $690K Australian wildfire relief donation Amazon CEO Jeff Bezos said th… https://t.co/T59AG3Tu83,0,low,you can do better   jeff bezos ripped for     k australian wildfire relief donation amazon ceo jeff bezos said th  https   t co t  ag tu,MED_wildfire,normal_location
11081,wildfire,"California, USA",Australia wildfire map update: High and very high fire danger forecast as thunderstorms might hamper containment efforts http…,1,medium,australia wildfire map update  high and very high fire danger forecast as thunderstorms might hamper containment efforts http,MED_wildfire,high_risk_location
11082,wildfire,"Sydney, Australia",Strato: Meet Some Of The Australian Animals Hardest Hit By The Wildfire Disaster https://t.co/sdCVMowxgq #startup… https://t.co/gp9QVWhLud,1,medium,strato  meet some of the australian animals hardest hit by the wildfire disaster https   t co sdcvmowxgq  startup  https   t co gp qvwhlud,MED_wildfire,normal_location
11083,wildfire,"New York, NY",The toll from Australia's wildfires thus far: -At least 28 people killed -1 billion animals feared dead -Over 25 million acr…,1,high,the toll from australia s wildfires thus far   at least    people killed    billion animals feared dead  over    million acr,MED_wildfire,normal_location
11084,wildfire,she/her  |  19,"oh wait i forgot to mention, yes most dances on tik tok are cringey af sjakksdj but i think that’s kinda the point? like it’s…",0,low,oh wait i forgot to mention  yes most dances on tik tok are cringey af sjakksdj but i think that s kinda the point  like it s,MED_wildfire,normal_location
11085,wildfire,,London gay bar throws mammoth 12 hour drag-a-thon to rise vital funds for devastating Australia bushfires https://t.co/d2gklG…,0,low,london gay bar throws mammoth    hour drag a thon to rise vital funds for devastating australia bushfires https   t co d gklg,MED_wildfire,no_location
11086,wildfire,"Chennai, India",This Much He Makes In Minutes': Jeff Bezos Roasted For Wildfire Donation https://t.co/dGJvaSsbK0,0,low,this much he makes in minutes   jeff bezos roasted for wildfire donation https   t co dgjvassbk,MED_wildfire,high_risk_location
11087,wildfire,"Bargone di Casarza Lig, Italia","Wildfire Rips Along South Korea's Eastern Coast, Prompting National Emergency https://t.co/g2TH9TUZQw",1,high,wildfire rips along south korea s eastern coast  prompting national emergency https   t co g th tuzqw,MED_wildfire,normal_location
11088,wildfire,"Newark, NJ","Wildfire Rips Along South Korea's Eastern Coast, Prompting National Emergency https://t.co/eSTO9doFZe",1,high,wildfire rips along south korea s eastern coast  prompting national emergency https   t co esto dofze,MED_wildfire,normal_location
11089,wildfire,,"How , a photographer shooting Australia's wildfires for The Times, captured the devastation in one click.…",1,medium,how   a photographer shooting australia s wildfires for the times  captured the devastation in one click,MED_wildfire,no_location
11090,wildfire,,"CUHK professor Fang Kecheng revisits the real lessons of the disastrous 1987 Daxing’anling Wildfire, after a shameless…",0,low,cuhk professor fang kecheng revisits the real lessons of the disastrous      daxing anling wildfire  after a shameless,MED_wildfire,no_location
11091,wildfire,"Kolkata, India","Wildfire Rips Along South Korea's Eastern Coast, Prompting National Emergency https://t.co/GKYJPZfGnE",1,high,wildfire rips along south korea s eastern coast  prompting national emergency https   t co gkyjpzfgne,MED_wildfire,high_risk_location
11092,wildfire,,thank you to . for donating to .’s Do Good Inc. fundraiser to help fight the Australia wildfire c…,0,low,thank you to   for donating to   s do good inc  fundraiser to help fight the australia wildfire c,MED_wildfire,no_location
11093,wildfire,Hollywood-adjacent,"A wildfire may seem natural but it’s a pollution event. You’re not going to win against particles, even if you’re a… https://t.co/l88BtwdB6L",1,medium,a wildfire may seem natural but it s a pollution event  you re not going to win against particles  even if you re a  https   t co l  btwdb l,MED_wildfire,normal_location
11094,wildfire,,Carrots to the rescue for animals in wildfire-ravaged forests in New South Wales https://t.co/bGSNkTwqwn,1,high,carrots to the rescue for animals in wildfire ravaged forests in new south wales https   t co bgsnktwqwn,MED_wildfire,no_location
11095,wildfire,,"#Yoshiki donated $100,000 to Australian wildfire relief &amp; a rain forest trust. https://t.co/4sFWTk1GWB",0,low,yoshiki donated          to australian wildfire relief  amp  a rain forest trust  https   t co  sfwtk gwb,MED_wildfire,no_location
11096,wildfire,,"I got to interview the iconic , who raised ONE MILLION DOLLARS for Australian fire relief in this …",0,low,i got to interview the iconic   who raised one million dollars for australian fire relief in this,MED_wildfire,no_location
11097,wildfire,RT's Are FYI Purposes Only,"Critics Drag Jeff Bezos After Amazon Donates $690,000 to Australian Wildfire Recovery: ‘Lol. Metallica ...… https://t.co/jFOajafpOn",0,low,critics drag jeff bezos after amazon donates          to australian wildfire recovery   lol  metallica      https   t co jfoajafpon,MED_wildfire,normal_location
11098,wildfire,"Norwich, UK",Future #wildfire risks grow with each added degree. To minimise growth in fire risk we must in fire risk we must st… https://t.co/bMVfhgFvTg,0,low,future  wildfire risks grow with each added degree  to minimise growth in fire risk we must in fire risk we must st  https   t co bmvfhgfvtg,MED_wildfire,normal_location
11099,wildfire,"Norwich, UK",Today publishes its first Rapid Response Review on #wildfire risks https://t.co/n1aEo0Elos **All*… https://t.co/EzhinzWa8j,0,low,today publishes its first rapid response review on  wildfire risks https   t co n aeo elos   all   https   t co ezhinzwa j,MED_wildfire,normal_location
11100,wildfire,,"You can go after ""actual pedophiles"" and… https://t.co/OTwm2bpvfN",0,low,you can go after  actual pedophiles  and  https   t co otwm bpvfn,MED_wildfire,no_location
11101,wildfire,"Willunga, South Australia","Climate change: Australia fires will be 'normal' in warmer world. ""Overall, the 57 papers reviewed clearly show h… https://t.co/5oMrgcP6gj",0,low,climate change  australia fires will be  normal  in warmer world   overall  the    papers reviewed clearly show h  https   t co  omrgcp gj,MED_wildfire,normal_location
11102,wildfire,,Why is it mutually exclusive all of a sudden?,0,low,why is it mutually exclusive all of a sudden,MED_wildfire,no_location
11103,wildfire,Worldwide,"New post: ""Parkway Drive Donated $34,000 to Australian Wildfire Relief"" https://t.co/xM0k86dpoc",0,low,new post   parkway drive donated         to australian wildfire relief  https   t co xm k  dpoc,MED_wildfire,normal_location
11104,windstorm,Huntsville  Alabama,"In the wake of Windstorm Brendan, another storm is expected to move into the United Kingdom during the second half of…",1,medium,in the wake of windstorm brendan  another storm is expected to move into the united kingdom during the second half of,MED_windstorm,normal_location
11105,windstorm,"London, UK",With any luck you will miss the windstorm on either side...fly safe xxx,0,low,with any luck you will miss the windstorm on either side   fly safe xxx,MED_windstorm,normal_location
11106,windstorm,"Studio - Sooke, BC, Canada",#sooke basin looks more like the open ocean today ! #windstorm #BCStorm https://t.co/hzAZaMOPu9,1,medium,sooke basin looks more like the open ocean today    windstorm  bcstorm https   t co hzazamopu,MED_windstorm,normal_location
11107,windstorm,"State College, PA","In the wake of Windstorm Brendan, another storm is expected to move into the United Kingdom during the second half… https://t.co/GK7FlHLlhP",1,medium,in the wake of windstorm brendan  another storm is expected to move into the united kingdom during the second half  https   t co gk flhllhp,MED_windstorm,normal_location
11108,windstorm,,"Rain and high-elevation snow showers can continue across northern Scotland on Wednesday; otherwise, a brief break in the p…",1,medium,rain and high elevation snow showers can continue across northern scotland on wednesday  otherwise  a brief break in the p,MED_windstorm,no_location
11109,windstorm,"Gostivar, Macedonia",*violent* windstorm is now underway across the western Scotland! The higher elevations are experiencing 180-200 km/h =…,1,medium,violent  windstorm is now underway across the western scotland  the higher elevations are experiencing         km h,MED_windstorm,normal_location
